file_path,training,model,task,n_shots,datetime,filename
linear_probing/phisatnet/anomaly_detection_nshot5000_unfrozen/anomaly_detection/20251215_PhiSatNetDownstream_frozen_5000/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,anomaly_detection,5000.0,20251215,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/anomaly_detection_nshot5000_unfrozen/anomaly_detection/20260108_PhiSatNetDownstream_frozen_5000/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,anomaly_detection,5000.0,20260108,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/anomaly_detection_nshot500_unfrozen/anomaly_detection/20251215_PhiSatNetDownstream_frozen_500/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,anomaly_detection,500.0,20251215,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/anomaly_detection_nshot500_unfrozen/anomaly_detection/20260108_PhiSatNetDownstream_frozen_500/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,anomaly_detection,500.0,20260108,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/anomaly_detection_nshot50_unfrozen/anomaly_detection/20251215_PhiSatNetDownstream_frozen_50/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,anomaly_detection,50.0,20251215,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/building_nshot1000_frozen/building/20251215_PhiSatNetDownstream_frozen_1000/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,building,1000.0,20251215,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/building_nshot1000_frozen/building/20251216_PhiSatNetDownstream_frozen_1000/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,building,1000.0,20251216,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/building_nshot1000_frozen/building/20251217_PhiSatNetDownstream_frozen_1000/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,building,1000.0,20251217,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/building_nshot1000_frozen/building/20251219_PhiSatNetDownstream_frozen_1000/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,building,1000.0,20251219,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/building_nshot1000_frozen/building/20251228_PhiSatNetDownstream_frozen_1000/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,building,1000.0,20251228,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/building_nshot100_frozen/building/20251215_PhiSatNetDownstream_frozen_100/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,building,100.0,20251215,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/building_nshot100_frozen/building/20251216_PhiSatNetDownstream_frozen_100/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,building,100.0,20251216,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/building_nshot100_frozen/building/20251217_PhiSatNetDownstream_frozen_100/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,building,100.0,20251217,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/building_nshot100_frozen/building/20251219_PhiSatNetDownstream_frozen_100/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,building,100.0,20251219,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/building_nshot100_frozen/building/20251228_PhiSatNetDownstream_frozen_100/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,building,100.0,20251228,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/building_nshot500_frozen/building/20251215_PhiSatNetDownstream_frozen_500/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,building,500.0,20251215,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/building_nshot500_frozen/building/20251216_PhiSatNetDownstream_frozen_500/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,building,500.0,20251216,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/building_nshot500_frozen/building/20251217_PhiSatNetDownstream_frozen_500/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,building,500.0,20251217,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/building_nshot500_frozen/building/20251219_PhiSatNetDownstream_frozen_500/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,building,500.0,20251219,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/building_nshot500_frozen/building/20251228_PhiSatNetDownstream_frozen_500/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,building,500.0,20251228,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/building_nshot50_frozen/building/20251215_PhiSatNetDownstream_frozen_50/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,building,50.0,20251215,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/building_nshot50_frozen/building/20251216_PhiSatNetDownstream_frozen_50/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,building,50.0,20251216,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/building_nshot50_frozen/building/20251217_PhiSatNetDownstream_frozen_50/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,building,50.0,20251217,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/building_nshot50_frozen/building/20251219_PhiSatNetDownstream_frozen_50/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,building,50.0,20251219,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/building_nshot50_frozen/building/20251228_PhiSatNetDownstream_frozen_50/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,building,50.0,20251228,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/clouds_nshot1000_frozen/clouds/20251216_PhiSatNetDownstream_frozen_1000/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,clouds,1000.0,20251216,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/clouds_nshot100_frozen/clouds/20251216_PhiSatNetDownstream_frozen_100/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,clouds,100.0,20251216,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/clouds_nshot500_frozen/clouds/20251215_PhiSatNetDownstream_frozen_500/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,clouds,500.0,20251215,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/clouds_nshot500_frozen/clouds/20251216_PhiSatNetDownstream_frozen_500/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,clouds,500.0,20251216,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/clouds_nshot50_frozen/clouds/20251216_PhiSatNetDownstream_frozen_50/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,clouds,50.0,20251216,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/fire_nshot1000_unfrozen/fire/20251217_PhiSatNetDownstream_frozen_1000/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,fire,1000.0,20251217,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/fire_nshot100_unfrozen/fire/20251217_PhiSatNetDownstream_frozen_100/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,fire,100.0,20251217,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/fire_nshot5000_unfrozen/fire/20251217_PhiSatNetDownstream_frozen_5000/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,fire,5000.0,20251217,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/fire_nshot500_unfrozen/fire/20251217_PhiSatNetDownstream_frozen_500/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,fire,500.0,20251217,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/fire_nshot50_unfrozen/fire/20251217_PhiSatNetDownstream_frozen_50/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,fire,50.0,20251217,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/worldfloods_nshot1000_frozen/worldfloods/20251213_PhiSatNetDownstream_frozen_1000/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,worldfloods,1000.0,20251213,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/worldfloods_nshot100_frozen/worldfloods/20251212_PhiSatNetDownstream_frozen_100/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,worldfloods,100.0,20251212,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/worldfloods_nshot100_frozen/worldfloods/20251213_PhiSatNetDownstream_frozen_100/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,worldfloods,100.0,20251213,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/worldfloods_nshot5000_frozen/worldfloods/20251213_PhiSatNetDownstream_frozen_5000/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,worldfloods,5000.0,20251213,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/worldfloods_nshot500_frozen/worldfloods/20251213_PhiSatNetDownstream_frozen_500/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,worldfloods,500.0,20251213,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/worldfloods_nshot50_frozen/worldfloods/20251212_PhiSatNetDownstream_frozen_50/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,worldfloods,50.0,20251212,PhiSatNetDownstream_frozen_best.pt
linear_probing/phisatnet/worldfloods_nshot50_frozen/worldfloods/20251213_PhiSatNetDownstream_frozen_50/PhiSatNetDownstream_frozen_best.pt,linear_probing,teacher,worldfloods,50.0,20251213,PhiSatNetDownstream_frozen_best.pt
